logged_at_utc,event,symbol,expiry,window_from,window_to,option_type,strike,instrument_symbol,instrument_token,candles_count,min_required_candles,avg_volume,min_avg_volume,previous_candle_time,candle_time,candle_open,candle_high,candle_low,candle_close,previous_close,current_close,price_multiplier,threshold_upper,change_percent,comparison,signal_detected,skip_reason,note
2026-02-25T16:54:27.429569Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:27.515510Z,skip_strike,ABB,2026-01-29,2026-01-07T00:00:00.999999,2026-01-07T23:59:59.999999,PE,4250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:27.583072Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,1050.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:27.671127Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-09T00:00:00.999999,2026-01-09T23:59:59.999999,PE,-500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:27.755755Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1150.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:27.755755Z,rebalance_cmp_selected,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=5309.0000;source=historical_underlying
2026-02-25T16:54:27.841014Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5350.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:27.926871Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,1000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.009600Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-09T00:00:00.999999,2026-01-09T23:59:59.999999,PE,-550.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.094169Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.181190Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.263413Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,950.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.391922Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-09T00:00:00.999999,2026-01-09T23:59:59.999999,PE,-600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.431916Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.626487Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5450.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.626487Z,skip_rebalance_window,ABCAPITAL,2026-01-29,2026-01-10T00:00:00.999999,2026-01-10T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,baseline_cmp_not_available,frequency=daily
2026-02-25T16:54:28.626487Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.720966Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.807394Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.807394Z,skip_rebalance_window,ABCAPITAL,2026-01-29,2026-01-11T00:00:00.999999,2026-01-11T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,baseline_cmp_not_available,frequency=daily
2026-02-25T16:54:28.907191Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,850.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:28.985541Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1350.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.062424Z,rebalance_cmp_selected,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=353.7500;source=historical_underlying
2026-02-25T16:54:29.124413Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5550.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.226526Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.256742Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.342553Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.523854Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.534374Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,450.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.620248Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,750.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.709302Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1450.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.814172Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5650.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.953635Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:29.981079Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.098019Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.235663Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.266523Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,550.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.350586Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,650.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.441772Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1550.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.563026Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5750.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.624013Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.714389Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.803794Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.937583Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:30.975496Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,650.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.062196Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,550.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.148996Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1650.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.241420Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5850.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.338703Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.426969Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.512505Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.600907Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.688410Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,750.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.770639Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,450.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.894772Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1750.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:31.968632Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,5950.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.040546Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.155530Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.213891Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.299861Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,6000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.467653Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,350.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.485849Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,850.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.569861Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1850.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.654010Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,6050.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.749806Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.848023Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:32.949446Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.008631Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,6100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.093490Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.180001Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,950.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.263271Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,1950.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.379444Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,6150.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.435431Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.519820Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.605501Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,2000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.691212Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,6200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.784570Z,skip_strike,360ONE,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,150.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.931815Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1050.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:33.974518Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,1000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.041773Z,rebalance_cmp_selected,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,,,,,,,,,,,,,,,,,1.7,,,,,,cmp=1141.9000;source=historical_underlying
2026-02-25T16:54:34.072314Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,6250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.150034Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1150.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.234611Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.300902Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,950.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.385767Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,CE,6300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.467482Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.556722Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1150.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.635565Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.720584Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,5300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.808788Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:34.892854Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.009353Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,850.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.064196Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,5250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.149035Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.237182Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.343283Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,800.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.445644Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,5200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.496516Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1350.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.584354Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.703795Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,750.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.759286Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,5150.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.845709Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1400.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:35.935729Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,CE,1350.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.021905Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.111610Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,5100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.205614Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1450.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.316167Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,350.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.372052Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,650.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.496283Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,5050.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.558560Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.649938Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,300.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.739758Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.828902Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,5000.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:36.917323Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1550.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.004383Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,250.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.093722Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,550.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.229517Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,4950.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.265787Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1600.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.352943Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,200.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.439389Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,500.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.528302Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,4900.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.693670Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1650.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.704116Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,150.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.792256Z,skip_strike,ADANIENSOL,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,450.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.878759Z,skip_strike,ABB,2026-01-29,2026-01-08T00:00:00.999999,2026-01-08T23:59:59.999999,PE,4850.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:37.964056Z,skip_strike,360ONE,2026-01-29,2026-01-13T00:00:00.999999,2026-01-13T23:59:59.999999,CE,1700.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
2026-02-25T16:54:38.075409Z,skip_strike,ABCAPITAL,2026-01-29,2026-01-12T00:00:00.999999,2026-01-12T23:59:59.999999,PE,100.0,,,,,,,,,,,,,,,1.7,,,,,instrument_not_found,
